,Year,Quarter,Number of Workers,Number of Layoffs,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,netIncome_cash-flow-statement,depreciationAndAmortization_cash-flow-statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash-flow-statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivites,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,employee_count,percent_layoff,industry_labelled,new_cases,new_cases_smoothed,new_cases_per_million,new_deaths,new_deaths_smoothed,new_deaths_per_million
672,2019,2,172,1,28830000000.0,21817000000.0,7013000000.0,0.2432535553243149,0.0,4822000000.0,0.0,0.0,4822000000.0,26639000000.0,991000000.0,1686000000.0,2656000000.0,0.0921262573707943,2191000000.0,0.0759972251127298,-2465000000.0,-274000000.0,-0.0095039889004509,-148000000.0,127000000.0,0.0044051335414498,0.1164603392939018,0.1164603392939018,1090500000.0,1090500000.0,31968000000.0,39383000000.0,71351000000.0,30191000000.0,19971000000.0,9206000000.0,130719000000.0,53803000000.0,52272000000.0,16654000000.0,68926000000.0,0.0,11894000000.0,46768000000.0,181391000000.0,0.0,312109000000.0,17036000000.0,15620000000.0,0.0,0.0,39099000000.0,71755000000.0,94231000000.0,0.0,0.0,89995000000.0,184226000000.0,0.0,255981000000.0,702000000.0,96773000000.0,-12852000000.0,-48813000000.0,35816000000.0,291797000000.0,0.0,109851000000.0,77883000000.0,127000000.0,1686000000.0,-148000000.0,0.0,-553000000.0,-1248000000.0,-876000000.0,729000000.0,126000000.0,-1134000000.0,-22000000.0,-1834000000.0,489000000.0,0.0,0.0,1232000000.0,-113000000.0,-2640000000.0,0.0,0.0,-236000000.0,147000000.0,-2729000000.0,-77000000.0,-2937000000.0,31968000000.0,34905000000.0,-22000000.0,-1924000000.0,-1946000000.0,205000.0,0.0008390243902439025,235,0.0,0.0,0.0,0.0,0.0,0.0
673,2020,2,529,1,17750000000.0,15083000000.0,2667000000.0,0.1502535211267605,0.0,3643000000.0,0.0,0.0,3643000000.0,18726000000.0,997000000.0,1598000000.0,409000000.0,0.0230422535211267,-976000000.0,-0.0549859154929577,-1363000000.0,-2339000000.0,-0.1317746478873239,-199000000.0,-1987000000.0,-0.1119436619718309,-2.08,-2.08,1093750000.0,1093750000.0,41431000000.0,47117000000.0,88548000000.0,26714000000.0,15251000000.0,0.0,130513000000.0,45503000000.0,24951000000.0,10168000000.0,35119000000.0,0.0,10665000000.0,34686000000.0,125973000000.0,1000000.0,256487000000.0,13469000000.0,9059000000.0,0.0,0.0,36462000000.0,58990000000.0,72820000000.0,0.0,0.0,89424000000.0,162244000000.0,0.0,221234000000.0,702000000.0,91188000000.0,-10194000000.0,-48028000000.0,33674000000.0,254908000000.0,0.0,81879000000.0,40448000000.0,-1987000000.0,1598000000.0,-199000000.0,0.0,-355000000.0,313000000.0,248000000.0,-1414000000.0,513000000.0,-215000000.0,-1158000000.0,-587000000.0,365000000.0,0.0,0.0,-445000000.0,-667000000.0,-16102000000.0,0.0,0.0,-235000000.0,12258000000.0,-4079000000.0,39000000.0,-6343000000.0,41431000000.0,47774000000.0,-1158000000.0,-625000000.0,-1783000000.0,10000.0,0.0529,235,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
674,2021,2,93,1,18280000000.0,13618000000.0,4662000000.0,0.2550328227571116,604000000.0,3349000000.0,0.0,0.0,3953000000.0,17571000000.0,488000000.0,771000000.0,-338000000.0,-0.0184901531728665,709000000.0,0.0387855579868708,-1746000000.0,-1037000000.0,-0.0567286652078774,-466000000.0,-1131000000.0,-0.061870897155361,-1.12,-1.12,1097500000.0,1097500000.0,22460000000.0,6134000000.0,28594000000.0,22300000000.0,17016000000.0,34501000000.0,102411000000.0,16169000000.0,25491000000.0,9460000000.0,34951000000.0,42665000000.0,14864000000.0,26500000000.0,135149000000.0,0.0,237559000000.0,16653000000.0,4294000000.0,0.0,0.0,35692000000.0,56639000000.0,59231000000.0,1779000000.0,0.0,84863000000.0,145873000000.0,0.0,202512000000.0,702000000.0,87993000000.0,-7820000000.0,-47394000000.0,33487000000.0,235999000000.0,48799000000.0,63525000000.0,41065000000.0,-1131000000.0,771000000.0,-467000000.0,0.0,-617000000.0,-4000000.0,-608000000.0,0.0,-896000000.0,1962000000.0,518000000.0,-267000000.0,944000000.0,0.0,0.0,-985000000.0,-308000000.0,-8593000000.0,0.0,0.0,-144000000.0,-1664000000.0,-10401000000.0,94000000.0,-10010000000.0,23480000000.0,33490000000.0,518000000.0,-292000000.0,226000000.0,10000.0,0.0093,235,35160.42857142857,36779.50389010989,103.9358021978022,523.8351648351648,540.9042307692308,1.5484285714285717
675,2020,2,756,4,398539000.0,251511000.0,147028000.0,0.3689174710630578,0.0,0.0,0.0,0.0,150293000.0,401804000.0,5941000.0,15226000.0,7195000.0,0.018053440190295,-14349000.0,-0.0360040046268997,43000.0,-14306000.0,-0.035896110543761,6386000.0,-20358000.0,-0.051081575454347,-0.31,-0.31,65177000.0,65177000.0,327970000.0,0.0,327970000.0,246471000.0,419427000.0,80069000.0,1073937000.0,1006934000.0,36232000.0,0.0,36232000.0,0.0,62444000.0,131182000.0,1236792000.0,0.0,2310729000.0,259743000.0,278070000.0,0.0,0.0,192667000.0,730480000.0,978175000.0,0.0,0.0,143225000.0,1121400000.0,0.0,1851880000.0,636000.0,952707000.0,-131609000.0,-383466000.0,438268000.0,2290148000.0,0.0,1256245000.0,928275000.0,-20692000.0,15226000.0,0.0,4003000.0,81798000.0,9706000.0,-8108000.0,0.0,12198000.0,21903000.0,102238000.0,-4126000.0,0.0,0.0,0.0,-2128000.0,-6254000.0,-186383000.0,0.0,-38748000.0,0.0,28633000.0,-196498000.0,9084000.0,-91430000.0,328198000.0,419628000.0,102238000.0,-4126000.0,98112000.0,15800.0,0.047848101265822784,237,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
676,2020,3,159,1,569284000.0,329764000.0,239520000.0,0.4207390335930748,0.0,0.0,0.0,0.0,184739000.0,514503000.0,5809000.0,15759000.0,53089000.0,0.0932557387876701,44467000.0,0.0781103983249134,-11768000.0,32699000.0,0.0574388178835168,5145000.0,26376000.0,0.0463318835589969,0.41,0.41,62789000.0,63579000.0,365259000.0,0.0,365259000.0,300432000.0,393162000.0,74063000.0,1132916000.0,1010738000.0,35957000.0,0.0,35957000.0,0.0,64214000.0,136181000.0,1247090000.0,0.0,2380006000.0,293109000.0,261288000.0,0.0,0.0,180976000.0,735373000.0,1015121000.0,0.0,0.0,147065000.0,1162186000.0,0.0,1897559000.0,636000.0,971724000.0,-134013000.0,-378544000.0,459803000.0,2357362000.0,0.0,1276409000.0,911150000.0,27554000.0,15759000.0,0.0,4740000.0,-3815000.0,-53185000.0,19593000.0,0.0,-5579000.0,13428000.0,57666000.0,-2265000.0,0.0,-1205000.0,0.0,862000.0,-2608000.0,-31460000.0,0.0,184000.0,-7156000.0,20299000.0,-18133000.0,362000.0,37287000.0,365485000.0,328198000.0,57666000.0,-2265000.0,55401000.0,15800.0,0.010063291139240507,237,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
677,2016,2,27,1,420800000.0,339300000.0,81500000.0,0.1936787072243346,0.0,0.0,0.0,0.0,80100000.0,419400000.0,-400000.0,2000000.0,-3700000.0,-0.0087927756653992,1100000.0,0.0026140684410646,-1000000.0,100000.0,0.0002376425855513,2100000.0,-7400000.0,-0.0175855513307984,-0.2,-0.2,37200000.0,37200000.0,165200000.0,0.0,165200000.0,228000000.0,126400000.0,9900000.0,529500000.0,34400000.0,0.0,29300000.0,18400000.0,0.0,7100000.0,3800000.0,63700000.0,0.0,593200000.0,262800000.0,200000.0,0.0,0.0,71700000.0,334700000.0,100000.0,0.0,300000.0,29100000.0,29500000.0,0.0,364200000.0,400000.0,84700000.0,-17000000.0,160900000.0,229000000.0,593200000.0,0.0,300000.0,-164900000.0,-2000000.0,2000000.0,0.0,700000.0,7400000.0,10800000.0,5300000.0,-6600000.0,-1100000.0,-4500000.0,3600000.0,-700000.0,0.0,0.0,0.0,0.0,-700000.0,-100000.0,0.0,0.0,0.0,0.0,-100000.0,-800000.0,2000000.0,165200000.0,163200000.0,3600000.0,-700000.0,2900000.0,1600.0,0.016875,238,0.0,0.0,0.0,0.0,0.0,0.0
678,2020,2,205,1,297212000.0,162519000.0,134693000.0,0.4531882965694521,0.0,0.0,0.0,9691000.0,131793000.0,294312000.0,9177000.0,9691000.0,232000.0,0.0007805875940406,2900000.0,0.0097573449255077,-21536000.0,-18636000.0,-0.0627027172523316,-3660000.0,-14976000.0,-0.0503882750360012,-0.31,-0.31,48214000.0,48214000.0,252798000.0,0.0,252798000.0,276502000.0,574767000.0,69658000.0,1173725000.0,234698000.0,260667000.0,475144000.0,735811000.0,59132000.0,34548000.0,31900000.0,1096089000.0,0.0,2269814000.0,192192000.0,95417000.0,9075000.0,0.0,175736000.0,472420000.0,545286000.0,0.0,7960000.0,6399000.0,559645000.0,0.0,1032065000.0,264000.0,838867000.0,-18260000.0,416878000.0,1237749000.0,2269814000.0,0.0,640703000.0,387905000.0,-14976000.0,9691000.0,1000.0,2548000.0,91006000.0,144640000.0,-74357000.0,80855000.0,-4557000.0,44631000.0,132901000.0,-2050000.0,0.0,0.0,0.0,-2710000.0,-4760000.0,-320424000.0,0.0,0.0,0.0,-174050000.0,-494474000.0,2948000.0,-363385000.0,252798000.0,616183000.0,132901000.0,-4760000.0,128141000.0,4000.0,0.05125,239,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
679,2017,2,19,1,7141000000.0,1126000000.0,6015000000.0,0.8423190029407646,864000000.0,897000000.0,0.0,0.0,1761000000.0,2887000000.0,269000000.0,298000000.0,4686000000.0,0.6562106147598376,4254000000.0,0.5957148858703263,-139000000.0,4115000000.0,0.5762498249544882,1046000000.0,3073000000.0,0.4303318862904355,2.35,2.33,1307000000.0,1317000000.0,8712000000.0,12384000000.0,21096000000.0,4478000000.0,1408000000.0,1610000000.0,28592000000.0,3012000000.0,1172000000.0,8551000000.0,9723000000.0,15480000000.0,1137000000.0,2319000000.0,31671000000.0,0.0,60263000000.0,819000000.0,0.0,0.0,0.0,7673000000.0,8492000000.0,26296000000.0,0.0,0.0,2384000000.0,28680000000.0,0.0,37172000000.0,1000000.0,21823000000.0,120000000.0,733000000.0,22677000000.0,59849000000.0,27864000000.0,38680000000.0,29968000000.0,3073000000.0,298000000.0,80000000.0,102000000.0,-173000000.0,-419000000.0,-9000000.0,-137000000.0,20100000000.0,146000000.0,3526000000.0,0.0,0.0,-9787000000.0,5664000000.0,-123000000.0,-4246000000.0,-30000000.0,23000000.0,-130000000.0,-680000000.0,-63000000.0,-880000000.0,27000000.0,-1573000000.0,8712000000.0,10285000000.0,3526000000.0,-123000000.0,3403000000.0,10000.0,0.0019,240,0.0,0.0,0.0,0.0,0.0,0.0
680,2021,1,179,1,6423000000.0,1361000000.0,5062000000.0,0.7881052467694224,1055000000.0,0.0,0.0,0.0,2110000000.0,3471000000.0,257000000.0,473000000.0,3001000000.0,0.467227152420987,2890000000.0,0.4499455083294411,-626000000.0,2264000000.0,0.352483263272614,542000000.0,1729000000.0,0.2691888525611085,1.38,1.37,1256000000.0,1262000000.0,4065000000.0,1601000000.0,5666000000.0,3925000000.0,1779000000.0,1908000000.0,13278000000.0,4990000000.0,8334000000.0,34781000000.0,43115000000.0,579000000.0,0.0,5530000000.0,54214000000.0,0.0,67492000000.0,570000000.0,2259000000.0,215000000.0,0.0,6661000000.0,9705000000.0,27907000000.0,0.0,4464000000.0,6452000000.0,38823000000.0,0.0,48528000000.0,1000000.0,14821000000.0,38000000.0,4092000000.0,18952000000.0,67480000000.0,2180000000.0,30166000000.0,26101000000.0,1729000000.0,473000000.0,71000000.0,139000000.0,-409000000.0,975000000.0,-69000000.0,-253000000.0,3573000000.0,607000000.0,2610000000.0,0.0,-1255000000.0,-1210000000.0,679000000.0,-256000000.0,-2042000000.0,-1250000000.0,88000000.0,-309000000.0,-917000000.0,-89000000.0,-2477000000.0,-23000000.0,-1932000000.0,4065000000.0,5997000000.0,2610000000.0,-165000000.0,2445000000.0,13600.0,0.013161764705882354,240,116989.85555555556,120848.29998888887,345.8272666666667,2236.0666666666666,2291.7285555555554,6.609944444444444
681,2022,1,114,1,6590000000.0,1424000000.0,5166000000.0,0.7839150227617603,3886000000.0,0.0,0.0,0.0,4969000000.0,6393000000.0,238000000.0,525000000.0,618000000.0,0.0937784522003035,197000000.0,0.0298937784522003,-349000000.0,-152000000.0,-0.0230652503793626,-164000000.0,19000000.0,0.0028831562974203,0.02,0.02,1255000000.0,1262000000.0,4296000000.0,1029000000.0,5325000000.0,3787000000.0,1482000000.0,2035000000.0,12629000000.0,5253000000.0,8314000000.0,30330000000.0,38644000000.0,1427000000.0,0.0,5126000000.0,50450000000.0,1000000.0,63080000000.0,583000000.0,1025000000.0,467000000.0,0.0,6483000000.0,8558000000.0,25183000000.0,0.0,3687000000.0,5737000000.0,34607000000.0,0.0,43165000000.0,1000000.0,14986000000.0,73000000.0,4867000000.0,19927000000.0,63092000000.0,2456000000.0,26208000000.0,21912000000.0,19000000.0,525000000.0,-651000000.0,130000000.0,-1162000000.0,699000000.0,53000000.0,-91000000.0,0.0,2979000000.0,1840000000.0,0.0,-30000000.0,-641000000.0,625000000.0,-1024000000.0,-1070000000.0,-500000000.0,94000000.0,-352000000.0,-945000000.0,-91000000.0,-1794000000.0,-18000000.0,-1042000000.0,4296000000.0,5338000000.0,1840000000.0,-247000000.0,1593000000.0,13600.0,0.008382352941176471,240,287196.23333333334,298754.4889333333,848.9649222222222,1783.7865168539329,1806.499213483146,5.272988764044944
682,2003,1,186,1,2546000000.0,1482000000.0,1064000000.0,0.417910447761194,0.0,0.0,0.0,0.0,651000000.0,2133000000.0,0.0,95000000.0,431000000.0,0.1692851531814611,351000000.0,0.1378633150039277,-15000000.0,336000000.0,0.1319717203456402,111000000.0,225000000.0,0.0883739198743126,0.29683,0.29683,758000000.0,758000000.0,703000000.0,0.0,703000000.0,980000000.0,1082000000.0,414000000.0,3179000000.0,2980000000.0,0.0,10272000000.0,10272000000.0,0.0,0.0,1796000000.0,15048000000.0,0.0,18227000000.0,1303000000.0,1341000000.0,0.0,0.0,800000000.0,3444000000.0,7516000000.0,0.0,1661000000.0,1131000000.0,10308000000.0,0.0,13752000000.0,5684000000.0,3079000000.0,-385000000.0,-4203000000.0,4175000000.0,17927000000.0,0.0,8857000000.0,8154000000.0,225000000.0,95000000.0,13000000.0,0.0,164000000.0,0.0,6000000.0,0.0,0.0,102000000.0,599000000.0,-324000000.0,0.0,-2000000.0,0.0,-184000000.0,-510000000.0,0.0,21000000.0,-4000000.0,-102000000.0,-503000000.0,-588000000.0,0.0,-499000000.0,703000000.0,1202000000.0,599000000.0,-324000000.0,275000000.0,27300.0,0.006813186813186814,241,0.0,0.0,0.0,0.0,0.0,0.0
683,2004,3,105,1,3168000000.0,1889000000.0,1279000000.0,0.4037247474747474,0.0,0.0,0.0,0.0,637000000.0,2526000000.0,0.0,113000000.0,651000000.0,0.2054924242424242,639000000.0,0.2017045454545454,-125000000.0,514000000.0,0.1622474747474747,171000000.0,367000000.0,0.1158459595959596,0.495,0.485,740000000.0,754000000.0,561000000.0,0.0,561000000.0,1146000000.0,1233000000.0,367000000.0,3307000000.0,3055000000.0,0.0,10362000000.0,10362000000.0,0.0,0.0,1925000000.0,15342000000.0,0.0,18649000000.0,1132000000.0,366000000.0,0.0,0.0,857000000.0,2355000000.0,7429000000.0,0.0,1814000000.0,933000000.0,10176000000.0,0.0,12531000000.0,5663000000.0,4041000000.0,-98000000.0,-4623000000.0,4983000000.0,17514000000.0,0.0,7795000000.0,7234000000.0,367000000.0,113000000.0,16000000.0,0.0,17000000.0,0.0,30000000.0,0.0,0.0,-29000000.0,484000000.0,-82000000.0,0.0,0.0,0.0,4000000.0,-78000000.0,0.0,16000000.0,-755000000.0,-113000000.0,527000000.0,-325000000.0,0.0,-190000000.0,290000000.0,480000000.0,484000000.0,-82000000.0,402000000.0,27580.0,0.0038071065989847717,241,0.0,0.0,0.0,0.0,0.0,0.0
684,2006,1,94,1,2845000000.0,1735000000.0,1110000000.0,0.3901581722319859,0.0,0.0,0.0,0.0,682000000.0,2417000000.0,0.0,107000000.0,426000000.0,0.1497363796133567,414000000.0,0.145518453427065,-105000000.0,309000000.0,0.1086115992970123,97000000.0,222000000.0,0.0780316344463971,0.15984,0.15984,732000000.0,732000000.0,647000000.0,0.0,647000000.0,1076000000.0,1055000000.0,398000000.0,3176000000.0,2997000000.0,6652000000.0,3607000000.0,10259000000.0,0.0,0.0,1775000000.0,15031000000.0,0.0,18207000000.0,1151000000.0,3634000000.0,0.0,0.0,1353000000.0,6138000000.0,2415000000.0,0.0,1822000000.0,924000000.0,5161000000.0,0.0,11299000000.0,50000000.0,5107000000.0,41000000.0,574000000.0,5772000000.0,17071000000.0,0.0,6049000000.0,5402000000.0,222000000.0,107000000.0,0.0,0.0,210000000.0,0.0,123000000.0,0.0,0.0,36000000.0,575000000.0,-180000000.0,0.0,0.0,0.0,77000000.0,-103000000.0,0.0,72000000.0,-79000000.0,-122000000.0,-349000000.0,-478000000.0,0.0,-6000000.0,647000000.0,653000000.0,575000000.0,-180000000.0,395000000.0,17806.0,0.005279119397955745,241,0.0,0.0,0.0,0.0,0.0,0.0
685,2014,4,410,1,4377400000.0,2864700000.0,1512700000.0,0.3455704299355782,0.0,0.0,0.0,0.0,842100000.0,3706800000.0,-75500000.0,144500000.0,680500000.0,0.1554575775574542,670600000.0,0.1531959610727829,-75500000.0,595100000.0,0.135948279800795,200900000.0,410600000.0,0.0937999725864668,0.66,0.64,623500000.0,640200000.0,847100000.0,0.0,847100000.0,1648100000.0,1559600000.0,502800000.0,4557600000.0,3797000000.0,8648900000.0,5011700000.0,13660600000.0,0.0,0.0,909800000.0,18367400000.0,0.0,22925000000.0,1360300000.0,1749100000.0,0.0,0.0,1574200000.0,4683600000.0,7179600000.0,0.0,1474400000.0,1822000000.0,10476000000.0,0.0,15159600000.0,75500000.0,11636500000.0,-1640600000.0,-3763700000.0,6307700000.0,21467300000.0,0.0,8928700000.0,8081600000.0,417000000.0,144500000.0,21800000.0,22800000.0,152700000.0,0.0,184300000.0,-57700000.0,0.0,-43500000.0,715300000.0,-147600000.0,900000.0,0.0,0.0,33800000.0,-112900000.0,-24200000.0,0.0,-539300000.0,-239600000.0,287100000.0,-516000000.0,-13500000.0,72900000.0,847100000.0,774200000.0,715300000.0,-147600000.0,567700000.0,17806.0,0.023025946310232505,241,0.0,0.0,0.0,0.0,0.0,0.0
686,2015,4,343,1,4350900000.0,2975000000.0,1375900000.0,0.3162334229699602,0.0,0.0,0.0,0.0,789400000.0,3764400000.0,-80000000.0,153300000.0,533000000.0,0.122503390103197,537200000.0,0.12346870762371,-80000000.0,457200000.0,0.1050817072329862,116500000.0,343200000.0,0.0788802316762049,0.57,0.56,598200000.0,613800000.0,784200000.0,0.0,784200000.0,1585300000.0,1585100000.0,509800000.0,4464400000.0,3725400000.0,8935100000.0,4993300000.0,13928400000.0,0.0,0.0,1264900000.0,18918700000.0,0.0,23383100000.0,1481300000.0,3648500000.0,0.0,0.0,1572700000.0,6702500000.0,6642600000.0,0.0,1792700000.0,1594700000.0,10030000000.0,0.0,16732500000.0,75500000.0,12070400000.0,-1837800000.0,-4866900000.0,5441200000.0,22173700000.0,0.0,10291100000.0,9506900000.0,353800000.0,153300000.0,-11800000.0,19600000.0,232200000.0,0.0,0.0,0.0,0.0,-48900000.0,698200000.0,-173300000.0,-59800000.0,0.0,0.0,-4000000.0,-237100000.0,-2300000.0,0.0,-192900000.0,-248100000.0,-72900000.0,-516200000.0,-55200000.0,-110300000.0,784200000.0,894500000.0,698200000.0,-173300000.0,524900000.0,17806.0,0.01926316971807256,241,0.0,0.0,0.0,0.0,0.0,0.0
687,2019,3,141,1,4420800000.0,2851700000.0,1569100000.0,0.3549357582338038,0.0,0.0,0.0,0.0,759000000.0,3610700000.0,-119400000.0,153600000.0,770500000.0,0.1742897213174086,811200000.0,0.1834961997828447,-89200000.0,722000000.0,0.1633188563155989,155500000.0,580800000.0,0.1313789359391965,0.96,0.95,607400000.0,612300000.0,560200000.0,0.0,560200000.0,1772700000.0,1719500000.0,426500000.0,4478900000.0,3588500000.0,13973900000.0,7133000000.0,21106900000.0,0.0,0.0,1278100000.0,25973500000.0,0.0,30452400000.0,3063000000.0,2882300000.0,0.0,0.0,1417000000.0,7362300000.0,10953100000.0,0.0,2015900000.0,1555400000.0,14524400000.0,0.0,21886700000.0,75500000.0,15501800000.0,-2589800000.0,-5275200000.0,7712300000.0,29599000000.0,0.0,13835400000.0,13275200000.0,591400000.0,153600000.0,27300000.0,19000000.0,92300000.0,0.0,-21900000.0,281500000.0,0.0,900000.0,884500000.0,-88700000.0,-1800000.0,0.0,0.0,11500000.0,-79000000.0,-509200000.0,0.0,-100000.0,-297800000.0,55900000.0,-751200000.0,1100000.0,55400000.0,560200000.0,504800000.0,884500000.0,-88700000.0,795800000.0,17806.0,0.007918679096933617,241,0.0,0.0,0.0,0.0,0.0,0.0
688,2016,1,193,1,2047000000.0,1283000000.0,764000000.0,0.373229115779189,190000000.0,0.0,0.0,14000000.0,507000000.0,1790000000.0,41000000.0,295000000.0,-336000000.0,-0.1641426477772349,177000000.0,0.0864680019540791,-849000000.0,-672000000.0,-0.3282852955544699,-304000000.0,-368000000.0,-0.1797752808988764,-0.36,-0.36,1103000000.0,1103000000.0,3540000000.0,0.0,3540000000.0,1388000000.0,1453000000.0,797000000.0,7178000000.0,12823000000.0,1399000000.0,703000000.0,2102000000.0,2072000000.0,2428000000.0,1342000000.0,20767000000.0,0.0,27945000000.0,836000000.0,527000000.0,57000000.0,0.0,1144000000.0,2564000000.0,3910000000.0,0.0,0.0,3484000000.0,7394000000.0,0.0,9958000000.0,841000000.0,13290000000.0,-1404000000.0,2891000000.0,17918000000.0,27876000000.0,0.0,4437000000.0,897000000.0,-368000000.0,295000000.0,-345000000.0,9000000.0,-390000000.0,21000000.0,-42000000.0,-293000000.0,-43000000.0,716000000.0,-83000000.0,0.0,-20000000.0,0.0,214000000.0,-270000000.0,-76000000.0,-65000000.0,0.0,-703000000.0,-173000000.0,28000000.0,-913000000.0,112000000.0,-960000000.0,3540000000.0,4500000000.0,-83000000.0,-270000000.0,-353000000.0,40700.0,0.004742014742014742,242,0.0,0.0,0.0,0.0,0.0,0.0
689,2009,2,590,1,23047000000.0,29384000000.0,-6337000000.0,-0.274959864624463,0.0,0.0,0.0,1154000000.0,4090000000.0,33474000000.0,3375000000.0,0.0,-9975000000.0,-0.4328112118713932,-9442000000.0,-0.4096845576430772,-4238000000.0,-13680000000.0,-0.5935696619950536,-445000000.0,-12905000000.0,-0.5599427257343689,-21.121112929623568,-21.121112929623568,611000000.0,611000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12905000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7209000000.0,-5696000000.0,0.0,0.0,-126000000.0,103000000.0,-1191000000.0,-1214000000.0,-64000000.0,0.0,0.0,0.0,12475000000.0,12411000000.0,421000000.0,5922000000.0,17370000000.0,11448000000.0,-5696000000.0,-1568000000.0,-7264000000.0,217000.0,0.00271889400921659,243,0.0,0.0,0.0,0.0,0.0,0.0
690,2017,2,1053,1,36984000000.0,31887000000.0,5097000000.0,0.1378163530175211,0.0,2479000000.0,0.0,0.0,2479000000.0,34366000000.0,181000000.0,3054000000.0,5429000000.0,0.1467932078736751,2618000000.0,0.0707873675102747,349000000.0,2967000000.0,0.0802238805970149,534000000.0,1660000000.0,0.04488427428077,1.11,1.09,1497000000.0,1519000000.0,16598000000.0,9133000000.0,25731000000.0,29092000000.0,11289000000.0,18969000000.0,85081000000.0,74026000000.0,0.0,0.0,0.0,8248000000.0,32425000000.0,40520000000.0,155219000000.0,0.0,240300000000.0,23404000000.0,30008000000.0,0.0,0.0,40894000000.0,94306000000.0,59081000000.0,0.0,0.0,41188000000.0,100269000000.0,0.0,194575000000.0,15000000.0,28547000000.0,-9369000000.0,26328000000.0,45521000000.0,240096000000.0,17381000000.0,89089000000.0,72491000000.0,1660000000.0,3054000000.0,389000000.0,0.0,-934000000.0,0.0,0.0,0.0,-9225000000.0,1349000000.0,5518000000.0,-7305000000.0,-2000000.0,-833000000.0,1958000000.0,-148000000.0,-6330000000.0,-7770000000.0,0.0,-1496000000.0,-572000000.0,15331000000.0,5493000000.0,106000000.0,3999000000.0,19545000000.0,15546000000.0,5518000000.0,-7305000000.0,-1787000000.0,194428.0,0.005415886600695373,243,0.0,0.0,0.0,0.0,0.0,0.0
