,Symbol,Company,Year,Quarter,Number of Workers,Number of Layoffs,statement_date,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,netIncome_cash-flow-statement,depreciationAndAmortization_cash-flow-statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash-flow-statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivites,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,employee_count,industry
196,LMT,Lockheed Martin Corporation Common Stock,2019,4,79,1,2019-12-31,15878000000.0,13755000000.0,2123000000.0,0.1337070159969769,0.0,0.0,0.0,-26000000.0,-26000000.0,13755000000.0,157000000.0,322000000.0,2311000000.0,0.1455472981483814,2149000000.0,0.1353445018264265,-317000000.0,1832000000.0,0.1153797707519838,334000000.0,1498000000.0,0.094344375865978,5.32,5.29,281400000.0,283300000.0,1514000000.0,0.0,1514000000.0,11431000000.0,3619000000.0,531000000.0,17095000000.0,6591000000.0,10604000000.0,3213000000.0,13817000000.0,0.0,3319000000.0,6706000000.0,30433000000.0,0.0,47528000000.0,1281000000.0,1250000000.0,2466000000.0,7054000000.0,1921000000.0,13972000000.0,11404000000.0,0.0,0.0,18981000000.0,30385000000.0,0.0,44357000000.0,280000000.0,18401000000.0,-15554000000.0,0.0,3127000000.0,47484000000.0,0.0,12654000000.0,11140000000.0,1498000000.0,322000000.0,0.0,31000000.0,-314000000.0,47000000.0,-145000000.0,-1622000000.0,-504000000.0,-47000000.0,1490000000.0,0.0,0.0,0.0,0.0,-438000000.0,-438000000.0,0.0,0.0,-490000000.0,-675000000.0,-912000000.0,-2077000000.0,0.0,-1025000000.0,1514000000.0,2539000000.0,1490000000.0,-643000000.0,847000000.0,110000.0,Aerospace & Defense
197,LNC,Lincoln National Corporation Common Stock,2019,2,83,1,2019-06-30,4310000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3819000000.0,3819000000.0,3889000000.0,70000000.0,0.0,491000000.0,0.1139211136890951,0.0,0.0,8000000.0,421000000.0,0.0976798143851508,58000000.0,363000000.0,0.0842227378190255,1.807987,1.79,200775731.0,202900000.0,3314000000.0,99733000000.0,103047000000.0,18034000000.0,0.0,-18034000000.0,103047000000.0,0.0,1778000000.0,0.0,1778000000.0,104451000000.0,0.0,112983000000.0,219212000000.0,0.0,322259000000.0,0.0,300000000.0,0.0,0.0,297883000000.0,298183000000.0,5621000000.0,0.0,0.0,0.0,5621000000.0,0.0,303804000000.0,5241000000.0,8878000000.0,4336000000.0,0.0,18455000000.0,322259000000.0,204184000000.0,5921000000.0,2607000000.0,363000000.0,0.0,0.0,0.0,-721000000.0,54000000.0,0.0,0.0,-158000000.0,-873000000.0,-1231000000.0,0.0,0.0,-2849000000.0,4633000000.0,-710000000.0,1074000000.0,0.0,0.0,-150000000.0,-76000000.0,2104000000.0,1878000000.0,0.0,1721000000.0,3314000000.0,1593000000.0,-1231000000.0,0.0,-1231000000.0,11357.0,Insurance—Life
198,LOW,Lowe's Companies Inc. Common Stock,2019,2,219,1,2019-08-02,20992000000.0,14252000000.0,6740000000.0,0.321074695121951,0.0,4048000000.0,0.0,311000000.0,4359000000.0,18611000000.0,181000000.0,347000000.0,2740000000.0,0.130525914634146,2381000000.0,0.113424161585366,-169000000.0,2212000000.0,0.105373475609756,536000000.0,1676000000.0,0.0798399390243902,2.14,2.14,781000000.0,781000000.0,1796000000.0,0.0,1796000000.0,0.0,13730000000.0,1270000000.0,16796000000.0,22170000000.0,303000000.0,0.0,303000000.0,179000000.0,0.0,1247000000.0,23899000000.0,0.0,40695000000.0,9499000000.0,1501000000.0,0.0,1324000000.0,3511000000.0,15835000000.0,16538000000.0,0.0,0.0,5682000000.0,22220000000.0,0.0,38055000000.0,388000000.0,2439000000.0,-187000000.0,0.0,2640000000.0,40695000000.0,0.0,18039000000.0,16243000000.0,1676000000.0,347000000.0,-15000000.0,9000000.0,-739000000.0,0.0,1325000000.0,-1997000000.0,961000000.0,168000000.0,1446000000.0,0.0,0.0,-242000000.0,218000000.0,-303000000.0,-327000000.0,-13000000.0,0.0,-1944000000.0,-382000000.0,42000000.0,-2297000000.0,1000000.0,-1177000000.0,1796000000.0,2973000000.0,1446000000.0,-321000000.0,1125000000.0,190000.0,Home Improvement Retail
199,LUV,Southwest Airlines Company Common Stock,2019,3,118,1,2019-09-30,5639000000.0,4058000000.0,1581000000.0,0.2803688597269019,0.0,0.0,0.0,762000000.0,762000000.0,4820000000.0,20000000.0,308000000.0,1147000000.0,0.2034048590175563,819000000.0,0.1452385174676361,0.0,819000000.0,0.1452385174676361,160000000.0,659000000.0,0.1168646923213335,1.24,1.23,533000000.0,534000000.0,2488000000.0,1528000000.0,4016000000.0,867000000.0,528000000.0,239000000.0,5650000000.0,19194000000.0,970000000.0,0.0,970000000.0,0.0,0.0,653000000.0,20817000000.0,0.0,26467000000.0,1274000000.0,969000000.0,70000000.0,4930000000.0,1386000000.0,8629000000.0,2398000000.0,1036000000.0,2643000000.0,1830000000.0,7907000000.0,0.0,16536000000.0,808000000.0,17525000000.0,-63000000.0,-8339000000.0,9931000000.0,26467000000.0,0.0,3367000000.0,879000000.0,659000000.0,308000000.0,174000000.0,0.0,-7000000.0,0.0,0.0,0.0,-17000000.0,-43000000.0,1091000000.0,0.0,0.0,-529000000.0,545000000.0,-375000000.0,-359000000.0,-70000000.0,0.0,-500000000.0,-96000000.0,-24000000.0,-690000000.0,0.0,42000000.0,2488000000.0,2446000000.0,1091000000.0,-375000000.0,716000000.0,0.0,
200,LYTS,LSI Industries Inc. Common Stock,2018,4,136,1,2018-12-31,89541000.0,69885000.0,19656000.0,0.2195195497034877,0.0,0.0,19148000.0,0.0,19148000.0,89033000.0,632000.0,2592000.0,-17662000.0,-0.1972504215945767,-20271000.0,-0.2263879116829162,-615000.0,-20886000.0,-0.2332562736623446,-5104000.0,-15782000.0,-0.1762544532672183,-0.61,-0.61,26083000.0,26083000.0,9563000.0,0.0,9563000.0,57430000.0,54093000.0,3936000.0,125022000.0,41249000.0,10373000.0,34029000.0,44402000.0,0.0,0.0,14405000.0,100056000.0,0.0,225078000.0,26679000.0,0.0,0.0,1476000.0,22254000.0,50409000.0,48372000.0,0.0,0.0,1972000.0,50344000.0,0.0,100753000.0,125200000.0,-905000.0,-80129000.0,80159000.0,124325000.0,225078000.0,0.0,48372000.0,38809000.0,-15782000.0,2592000.0,-4786000.0,245000.0,1374000.0,3076000.0,-5790000.0,2981000.0,-389000.0,21797000.0,5440000.0,-931000.0,0.0,0.0,0.0,10000.0,-921000.0,-29027000.0,0.0,-47000.0,-1291000.0,31247000.0,882000.0,0.0,5401000.0,9563000.0,4162000.0,5440000.0,-931000.0,4509000.0,0.0,
201,LZB,La-Z-Boy Incorporated Common Stock,2019,3,351,1,2019-10-26,447212000.0,264823000.0,182389000.0,0.4078356573616092,0.0,0.0,0.0,0.0,152788000.0,417611000.0,308000.0,7638000.0,38818000.0,0.0867999964222784,29601000.0,0.066190084344785,1582000.0,31183000.0,0.0697275565056393,8279000.0,22593000.0,0.0505196640519485,0.48,0.48,46551000.0,46879000.0,117569000.0,0.0,117569000.0,155086000.0,205124000.0,83810000.0,561589000.0,512700000.0,185123000.0,29458000.0,214581000.0,0.0,20911000.0,82547000.0,830739000.0,0.0,1392328000.0,71852000.0,64024000.0,0.0,0.0,181730000.0,317606000.0,252456000.0,0.0,0.0,111524000.0,363980000.0,0.0,681586000.0,46439000.0,336989000.0,-2468000.0,314239000.0,695199000.0,1376785000.0,0.0,316480000.0,198911000.0,22904000.0,7638000.0,950000.0,3032000.0,301000.0,0.0,-7118000.0,5245000.0,950000.0,-463000.0,34362000.0,0.0,-437000.0,-12510000.0,9111000.0,-10208000.0,-14044000.0,-48000.0,0.0,-9437000.0,-6039000.0,571000.0,-14953000.0,584000.0,5949000.0,119541000.0,113592000.0,34362000.0,-10650000.0,23712000.0,0.0,
202,M,Macy's Inc Common Stock,2019,1,221,2,2019-05-04,5676000000.0,3403000000.0,2273000000.0,0.4004580690627202,0.0,0.0,0.0,0.0,2112000000.0,5515000000.0,54000000.0,236000000.0,453000000.0,0.0798097251585623,203000000.0,0.0357646229739253,-40000000.0,163000000.0,0.0287174066243833,27000000.0,136000000.0,0.0239605355884425,0.44,0.44,309100000.0,311400000.0,737000000.0,0.0,737000000.0,237000000.0,5498000000.0,633000000.0,7105000000.0,9130000000.0,3908000000.0,441000000.0,4349000000.0,0.0,0.0,712000000.0,14191000000.0,0.0,21296000000.0,4796000000.0,41000000.0,182000000.0,0.0,0.0,5019000000.0,7503000000.0,0.0,1193000000.0,1258000000.0,9954000000.0,0.0,14973000000.0,3000000.0,7911000000.0,-945000000.0,-646000000.0,6323000000.0,21296000000.0,0.0,7544000000.0,6807000000.0,136000000.0,236000000.0,7000000.0,14000000.0,-397000000.0,0.0,-235000000.0,-269000000.0,-50000000.0,-34000000.0,-38000000.0,-204000000.0,0.0,0.0,0.0,-33000000.0,-237000000.0,-3000000.0,6000000.0,0.0,-116000000.0,-45000000.0,-158000000.0,0.0,-433000000.0,815000000.0,1248000000.0,-38000000.0,-264000000.0,-302000000.0,130000.0,Department Stores
203,M,Macy's Inc Common Stock,2019,2,134,1,2019-08-03,5722000000.0,3395000000.0,2327000000.0,0.4066759874169871,0.0,0.0,0.0,0.0,2177000000.0,5572000000.0,52000000.0,236000000.0,404000000.0,0.070604683677036,155000000.0,0.0270884306186648,-39000000.0,116000000.0,0.0202726319468717,30000000.0,86000000.0,0.0150297098916462,0.28,0.28,309800000.0,311600000.0,674000000.0,0.0,674000000.0,240000000.0,5029000000.0,603000000.0,6546000000.0,9119000000.0,3908000000.0,440000000.0,4348000000.0,0.0,0.0,728000000.0,14195000000.0,0.0,20741000000.0,4413000000.0,6000000.0,20000000.0,0.0,0.0,4439000000.0,7516000000.0,0.0,1206000000.0,1265000000.0,9987000000.0,0.0,14426000000.0,3000000.0,7883000000.0,-940000000.0,-631000000.0,6315000000.0,20741000000.0,0.0,7522000000.0,6848000000.0,87000000.0,236000000.0,10000000.0,14000000.0,37000000.0,0.0,469000000.0,-295000000.0,-159000000.0,4000000.0,388000000.0,-174000000.0,0.0,0.0,0.0,-43000000.0,-217000000.0,-36000000.0,0.0,0.0,-117000000.0,-86000000.0,-239000000.0,0.0,-68000000.0,747000000.0,815000000.0,388000000.0,-237000000.0,151000000.0,130000.0,Department Stores
204,M,Macy's Inc Common Stock,2019,4,236,1,2019-02-02,8695000000.0,5288000000.0,3407000000.0,0.3918343875790684,0.0,0.0,0.0,0.0,2538000000.0,7826000000.0,64000000.0,244000000.0,1274000000.0,0.1465209890741805,1050000000.0,0.1207590569292696,-84000000.0,966000000.0,0.1110983323749281,226000000.0,740000000.0,0.0851063829787234,2.37179,2.37179,312000000.0,312000000.0,1162000000.0,0.0,1162000000.0,400000000.0,5263000000.0,620000000.0,7445000000.0,6637000000.0,3908000000.0,478000000.0,4386000000.0,0.0,0.0,726000000.0,11749000000.0,0.0,19194000000.0,2638000000.0,223000000.0,302000000.0,880000000.0,1189000000.0,5232000000.0,4708000000.0,0.0,1238000000.0,1580000000.0,7526000000.0,0.0,12758000000.0,3000000.0,8050000000.0,-951000000.0,-666000000.0,6436000000.0,19194000000.0,0.0,4931000000.0,3769000000.0,740000000.0,244000000.0,0.0,15000000.0,483000000.0,0.0,1882000000.0,-1369000000.0,189000000.0,-176000000.0,1306000000.0,-189000000.0,0.0,0.0,0.0,282000000.0,93000000.0,-788000000.0,4000000.0,0.0,-116000000.0,-28000000.0,-928000000.0,0.0,471000000.0,1248000000.0,777000000.0,1306000000.0,-255000000.0,1051000000.0,130000.0,Department Stores
205,M,Macy's Inc Common Stock,2020,1,1619,5,2020-05-02,3148000000.0,2501000000.0,647000000.0,0.2055273189326556,0.0,0.0,0.0,0.0,1598000000.0,4099000000.0,49000000.0,237000000.0,-3871000000.0,-1.2296696315120712,-4119000000.0,-1.3084498094027954,-38000000.0,-4157000000.0,-1.3205209656925032,-576000000.0,-3581000000.0,-1.1375476493011436,-11.53,-11.53,310600000.0,310600000.0,1523000000.0,0.0,1523000000.0,170000000.0,4923000000.0,519000000.0,7135000000.0,9097000000.0,838000000.0,403000000.0,1241000000.0,0.0,0.0,1072000000.0,11410000000.0,36000000.0,18581000000.0,4953000000.0,739000000.0,80000000.0,0.0,0.0,5772000000.0,7841000000.0,0.0,944000000.0,1327000000.0,10112000000.0,0.0,15884000000.0,3000000.0,4291000000.0,-982000000.0,-615000000.0,2697000000.0,18581000000.0,0.0,8580000000.0,7057000000.0,-3581000000.0,237000000.0,-225000000.0,6000000.0,219000000.0,0.0,265000000.0,98000000.0,-392000000.0,3180000000.0,-164000000.0,-122000000.0,0.0,0.0,0.0,9000000.0,-113000000.0,-4000000.0,0.0,0.0,-117000000.0,1269000000.0,1148000000.0,0.0,871000000.0,1602000000.0,731000000.0,-164000000.0,-160000000.0,-324000000.0,123000.0,Department Stores
206,MAN,ManpowerGroup Common Stock,2020,1,16,1,2020-03-31,4619100000.0,3895100000.0,724000000.0,0.1567404905717564,0.0,686300000.0,0.0,0.0,686300000.0,4581400000.0,11100000.0,18600000.0,46900000.0,0.0101534931047173,37700000.0,0.0081617631140265,-20500000.0,17200000.0,0.0037236691130306,15500000.0,1700000.0,0.0003680370634972,0.03,0.03,58700000.0,59000000.0,1099500000.0,0.0,1099500000.0,4748500000.0,0.0,211100000.0,6059100000.0,554100000.0,1233100000.0,260200000.0,1493300000.0,0.0,0.0,570400000.0,2617800000.0,0.0,8676900000.0,2300000000.0,47800000.0,0.0,0.0,1727700000.0,4075500000.0,995600000.0,0.0,0.0,966800000.0,1962400000.0,0.0,6037900000.0,1200000.0,3495800000.0,-506000000.0,-370800000.0,2620200000.0,8658100000.0,0.0,1043400000.0,-56100000.0,1700000.0,18600000.0,-5000000.0,4600000.0,155900000.0,378300000.0,0.0,0.0,-222400000.0,5200000.0,181000000.0,0.0,800000.0,0.0,0.0,-9100000.0,-8300000.0,-100000.0,0.0,-63800000.0,0.0,-5800000.0,-69700000.0,-29300000.0,73700000.0,1099500000.0,1025800000.0,181000000.0,-9100000.0,171900000.0,0.0,Staffing & Employment Services
207,MAT,Mattel Inc. Common Stock,2018,2,143,1,2018-06-30,840748000.0,587546000.0,253202000.0,0.3011627741011575,0.0,360000000.0,82393000.0,0.0,442393000.0,1029939000.0,43467000.0,68433000.0,-122122000.0,-0.1452539881153449,-189191000.0,-0.2250269997668742,-44831000.0,-234022000.0,-0.2783497552179725,6909000.0,-240931000.0,-0.2865674375674994,-0.7,-0.7,344584000.0,344584000.0,228606000.0,0.0,228606000.0,780064000.0,715288000.0,327297000.0,2051255000.0,719747000.0,1390076000.0,612234000.0,2002310000.0,0.0,74992000.0,205138000.0,3002187000.0,0.0,5053442000.0,428741000.0,80000000.0,0.0,0.0,588704000.0,1097445000.0,2848177000.0,0.0,0.0,443849000.0,3292026000.0,0.0,4389471000.0,441369000.0,1608025000.0,-824000000.0,-561423000.0,663971000.0,5053442000.0,0.0,2928177000.0,2699571000.0,-240931000.0,68433000.0,199000.0,7994000.0,-145291000.0,-128621000.0,-84603000.0,38300000.0,17365000.0,26719000.0,-282877000.0,-30854000.0,0.0,0.0,0.0,-23467000.0,-54321000.0,-500000000.0,0.0,0.0,0.0,553518000.0,53518000.0,-14438000.0,-298118000.0,228606000.0,526724000.0,-282877000.0,-30854000.0,-313731000.0,27000.0,Leisure
208,MAT,Mattel Inc. Common Stock,2018,3,140,1,2018-09-30,1437451000.0,824395000.0,613056000.0,0.4264882768177837,0.0,325874000.0,165308000.0,0.0,491182000.0,1315577000.0,48156000.0,72372000.0,193120000.0,0.134348927372133,121874000.0,0.0847848030993752,-49282000.0,72592000.0,0.0505005040171804,66314000.0,6278000.0,0.0043674532210141,0.02,0.02,345285000.0,345672000.0,209150000.0,0.0,209150000.0,1312932000.0,726012000.0,287042000.0,2535136000.0,677030000.0,1388883000.0,599938000.0,1988821000.0,0.0,75590000.0,205268000.0,2946709000.0,0.0,5481845000.0,529720000.0,275000000.0,0.0,0.0,689283000.0,1494003000.0,2849922000.0,0.0,0.0,471510000.0,3321432000.0,0.0,4815435000.0,441369000.0,1614343000.0,-835000000.0,-554302000.0,666410000.0,5481845000.0,0.0,3124922000.0,2915772000.0,6278000.0,72372000.0,26095000.0,13770000.0,-296972000.0,-530087000.0,-25487000.0,221397000.0,171000.0,3614000.0,-174843000.0,-32841000.0,0.0,2357000.0,0.0,1027000.0,-29457000.0,0.0,0.0,0.0,0.0,187312000.0,187312000.0,-2468000.0,-19456000.0,209150000.0,228606000.0,-174843000.0,-32841000.0,-207684000.0,27000.0,Leisure
209,MCD,McDonald's Corporation Common Stock,2020,1,11,1,2020-03-31,4714400000.0,2372500000.0,2341900000.0,0.4967546241303241,0.0,0.0,0.0,73500000.0,589800000.0,2962300000.0,280000000.0,421300000.0,2146200000.0,0.4552435092482606,1752100000.0,0.3716485660953674,-307200000.0,1444900000.0,0.3064865094179535,338000000.0,1106900000.0,0.2347912777872051,1.488657,1.47,743556182.0,750700000.0,5379800000.0,0.0,5379800000.0,1695300000.0,39100000.0,442700000.0,7556900000.0,36625500000.0,2627400000.0,0.0,2627400000.0,1276800000.0,0.0,2481400000.0,43011100000.0,0.0,50568000000.0,671900000.0,1794600000.0,443500000.0,0.0,1077800000.0,3987800000.0,50516900000.0,655000000.0,1649700000.0,3052000000.0,55873600000.0,0.0,59861400000.0,16600000.0,53106700000.0,-2996400000.0,-59420300000.0,-9293400000.0,50568000000.0,0.0,52311500000.0,46931700000.0,1106900000.0,421300000.0,276400000.0,25900000.0,-196600000.0,0.0,0.0,0.0,0.0,-87900000.0,1546000000.0,0.0,6100000.0,0.0,0.0,-524500000.0,-518400000.0,-262700000.0,0.0,-902600000.0,-930700000.0,5629000000.0,3533000000.0,-79300000.0,4481300000.0,5379800000.0,898500000.0,1546000000.0,-482500000.0,1063500000.0,0.0,
210,MCK,McKesson Corporation Common Stock,2018,2,231,2,2018-06-30,52607000000.0,49828000000.0,2779000000.0,0.0528256695876974,0.0,0.0,0.0,2127000000.0,2127000000.0,51955000000.0,61000000.0,235000000.0,245000000.0,0.0046571749006786,83000000.0,0.001577736803087,-77000000.0,6000000.0,0.0001140532628737,87000000.0,-138000000.0,-0.0026232250460965,-0.68,-0.68,202000000.0,202000000.0,2199000000.0,0.0,2199000000.0,19093000000.0,16364000000.0,558000000.0,38214000000.0,2483000000.0,10585000000.0,4258000000.0,14843000000.0,3672000000.0,0.0,2070000000.0,23068000000.0,0.0,61282000000.0,32063000000.0,3160000000.0,0.0,0.0,3125000000.0,38348000000.0,6592000000.0,0.0,2825000000.0,3870000000.0,13287000000.0,0.0,51635000000.0,3000000.0,12932000000.0,-1801000000.0,-1727000000.0,9407000000.0,61042000000.0,0.0,9752000000.0,7553000000.0,-138000000.0,235000000.0,45000000.0,0.0,-1557000000.0,0.0,-114000000.0,32000000.0,-61000000.0,354000000.0,-1061000000.0,-101000000.0,0.0,0.0,0.0,-774000000.0,-875000000.0,-7007000000.0,22000000.0,-307000000.0,-71000000.0,8904000000.0,1541000000.0,-78000000.0,-473000000.0,2199000000.0,2672000000.0,-1061000000.0,-145000000.0,-1206000000.0,78000.0,Medical Distribution
211,MCK,McKesson Corporation Common Stock,2019,2,67,1,2019-06-30,55728000000.0,52941000000.0,2787000000.0,0.050010766580534,0.0,0.0,0.0,2130000000.0,2130000000.0,55071000000.0,56000000.0,229000000.0,844000000.0,0.0151449899511915,634000000.0,0.0113766867642836,-15000000.0,619000000.0,0.0111075222509331,136000000.0,423000000.0,0.0075904392764857,2.25,2.24,188000000.0,189000000.0,1947000000.0,0.0,1947000000.0,19287000000.0,16604000000.0,590000000.0,38428000000.0,4497000000.0,9441000000.0,3600000000.0,13041000000.0,3617000000.0,0.0,2097000000.0,23252000000.0,0.0,61680000000.0,34021000000.0,303000000.0,0.0,0.0,3628000000.0,37952000000.0,7296000000.0,0.0,3058000000.0,5306000000.0,15660000000.0,0.0,53612000000.0,3000000.0,12770000000.0,-1778000000.0,-3121000000.0,7874000000.0,61486000000.0,0.0,7599000000.0,5652000000.0,423000000.0,229000000.0,16000000.0,0.0,-880000000.0,0.0,145000000.0,127000000.0,-91000000.0,161000000.0,-51000000.0,-87000000.0,0.0,0.0,0.0,-42000000.0,-129000000.0,-2610000000.0,22000000.0,-701000000.0,-75000000.0,2492000000.0,-872000000.0,18000000.0,-1034000000.0,1947000000.0,2981000000.0,-51000000.0,-111000000.0,-162000000.0,80000.0,Medical Distribution
212,MCK,McKesson Corporation Common Stock,2019,4,401,2,2019-12-31,59172000000.0,56139000000.0,3033000000.0,0.0512573514500101,0.0,0.0,0.0,2535000000.0,2535000000.0,58674000000.0,64000000.0,228000000.0,525000000.0,0.0088724396674102,360000000.0,0.0060839586290813,-66000000.0,294000000.0,0.0049685662137497,47000000.0,186000000.0,0.0031433786250253,1.04,1.03,179000000.0,180000000.0,2065000000.0,0.0,2065000000.0,18831000000.0,17020000000.0,1474000000.0,39390000000.0,4421000000.0,9456000000.0,3364000000.0,12820000000.0,2143000000.0,0.0,2099000000.0,21483000000.0,0.0,60873000000.0,32744000000.0,3116000000.0,0.0,0.0,4195000000.0,40055000000.0,6734000000.0,0.0,2686000000.0,5013000000.0,14433000000.0,0.0,54488000000.0,3000000.0,12075000000.0,-1663000000.0,-4241000000.0,6174000000.0,60662000000.0,0.0,9850000000.0,7785000000.0,186000000.0,228000000.0,-7000000.0,0.0,-1141000000.0,0.0,-1020000000.0,274000000.0,-119000000.0,613000000.0,-121000000.0,-116000000.0,0.0,0.0,0.0,-8000000.0,-124000000.0,-5621000000.0,11000000.0,-499000000.0,-74000000.0,7132000000.0,949000000.0,5000000.0,709000000.0,2065000000.0,1356000000.0,-121000000.0,-154000000.0,-275000000.0,80000.0,Medical Distribution
213,MCK,McKesson Corporation Common Stock,2020,1,75,1,2020-03-31,58535000000.0,55199000000.0,3336000000.0,0.0569915435209703,0.0,0.0,0.0,2403000000.0,2403000000.0,57602000000.0,65000000.0,231000000.0,1446000000.0,0.0247031690441616,869000000.0,0.0148458187409242,332000000.0,1201000000.0,0.0205176390193901,129000000.0,1021000000.0,0.0174425557358845,5.89,5.85,173000000.0,174000000.0,4015000000.0,0.0,4015000000.0,19950000000.0,16734000000.0,1523000000.0,42222000000.0,4251000000.0,9360000000.0,3156000000.0,12516000000.0,0.0,0.0,2258000000.0,19025000000.0,0.0,61247000000.0,37195000000.0,1052000000.0,0.0,0.0,4377000000.0,42624000000.0,6335000000.0,0.0,2255000000.0,4724000000.0,13314000000.0,0.0,55938000000.0,2000000.0,13022000000.0,-1703000000.0,-6229000000.0,5092000000.0,61030000000.0,0.0,7387000000.0,3372000000.0,1021000000.0,231000000.0,45000000.0,0.0,3618000000.0,0.0,313000000.0,0.0,-36000000.0,-261000000.0,4654000000.0,-120000000.0,0.0,0.0,0.0,-50000000.0,-170000000.0,-7992000000.0,24000000.0,-3000000.0,-72000000.0,5563000000.0,-2480000000.0,-46000000.0,1958000000.0,4023000000.0,2065000000.0,4654000000.0,-168000000.0,4486000000.0,80000.0,Medical Distribution
214,MET,MetLife Inc. Common Stock,2019,3,238,4,2019-09-30,18678000000.0,0.0,0.0,0.0,0.0,1631000000.0,0.0,14256000000.0,15887000000.0,15887000000.0,223000000.0,0.0,3008000000.0,0.1610450797729949,0.0,0.0,419000000.0,2791000000.0,0.1494271335260734,601000000.0,2184000000.0,0.1169290073883713,2.314974,2.3,929600000.0,936400000.0,19452000000.0,329585000000.0,349037000000.0,20723000000.0,0.0,-343211000000.0,26549000000.0,0.0,9278000000.0,0.0,9278000000.0,351038000000.0,0.0,355947000000.0,716263000000.0,0.0,742812000000.0,0.0,142000000.0,0.0,0.0,657710000000.0,657852000000.0,16592000000.0,0.0,10153000000.0,-10153000000.0,16592000000.0,0.0,674193000000.0,12000000.0,32948000000.0,15197000000.0,20211000000.0,68368000000.0,742561000000.0,680623000000.0,16734000000.0,-2718000000.0,2184000000.0,0.0,0.0,0.0,-316566000000.0,0.0,0.0,0.0,-631303000000.0,318528000000.0,4146000000.0,0.0,-222000000.0,-19450000000.0,15538000000.0,-1217000000.0,-5351000000.0,-6000000.0,0.0,-785000000.0,-445000000.0,3563000000.0,2327000000.0,-105000000.0,1017000000.0,19452000000.0,18435000000.0,4146000000.0,0.0,4146000000.0,0.0,
215,MET,MetLife Inc. Common Stock,2019,4,14,1,2019-12-31,17143000000.0,0.0,0.0,0.0,0.0,1723000000.0,0.0,15457000000.0,17180000000.0,17180000000.0,224000000.0,0.0,192000000.0,0.0111999066674444,0.0,0.0,451000000.0,-37000000.0,-0.0021583153473721,-625000000.0,593000000.0,0.0345913784051799,0.583433,0.58,918700000.0,925700000.0,16598000000.0,331670000000.0,348268000000.0,20443000000.0,0.0,362444000000.0,731155000000.0,0.0,9308000000.0,0.0,9308000000.0,353830000000.0,0.0,-353830000000.0,9308000000.0,0.0,740463000000.0,0.0,235000000.0,363000000.0,9097000000.0,648008000000.0,657703000000.0,16616000000.0,0.0,9097000000.0,-9097000000.0,16616000000.0,0.0,674081000000.0,12000000.0,33078000000.0,13052000000.0,20002000000.0,66144000000.0,740225000000.0,685500000000.0,16851000000.0,253000000.0,593000000.0,0.0,0.0,0.0,704755000000.0,0.0,0.0,0.0,73452000000.0,-700167000000.0,5181000000.0,0.0,-463000000.0,-25474000000.0,20478000000.0,-1634000000.0,-7093000000.0,-5000000.0,0.0,-250000000.0,-463000000.0,-291000000.0,-1009000000.0,67000000.0,-2854000000.0,16598000000.0,19452000000.0,5181000000.0,0.0,5181000000.0,0.0,
