,Symbol,Company,Year,Quarter,Number of Workers,Number of Layoffs,statement_date,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,netIncome_cash-flow-statement,depreciationAndAmortization_cash-flow-statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash-flow-statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivites,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,employee_count,industry
31,CTMX,CytomX Therapeutics Inc. Common Stock,2022,3,66,1,2022-09-30,16915000.0,0.0,0.0,0.0,30367000.0,10490000.0,0.0,0.0,40857000.0,0.0,0.0,63000.0,-23879000.0,-1.41170558675732,-23942000.0,-1.41543009163464,646000.0,-23296000.0,-1.37723913686077,0.0,-23296000.0,-1.37723913686077,-0.35,-0.35,65912334.0,65912334.0,95036000.0,99254000.0,194290000.0,1712000.0,0.0,4278000.0,200280000.0,22540000.0,949000.0,911000.0,1860000.0,0.0,0.0,1812000.0,26212000.0,0.0,226492000.0,5176000.0,0.0,0.0,61325000.0,31340000.0,97841000.0,15055000.0,85122000.0,0.0,0.0,100177000.0,0.0,198018000.0,1000.0,-605089000.0,-795000.0,634357000.0,28474000.0,226492000.0,0.0,15055000.0,-79981000.0,-71365000.0,63000.0,0.0,10555000.0,0.0,-986000.0,0.0,2441000.0,0.0,0.0,-109394000.0,-1558000.0,0.0,0.0,0.0,0.0,-1558000.0,0.0,0.0,0.0,0.0,458000.0,458000.0,0.0,-34254000.0,95953000.0,130207000.0,-109394000.0,-1558000.0,-110952000.0,0.0,
32,CVGI,Commercial Vehicle Group Inc. Common Stock,2022,2,57,1,2022-06-30,250849000.0,228970000.0,21879000.0,0.0872198015539228,0.0,0.0,0.0,0.0,15652000.0,244622000.0,2118000.0,4574000.0,10047000.0,0.0400519834641557,6227000.0,0.0248236987191497,-2872000.0,3355000.0,0.0133745799265693,870000.0,2485000.0,0.0099063580082041,0.08,0.08,32237000.0,33039000.0,28500000.0,0.0,28500000.0,219312000.0,150025000.0,19066000.0,416903000.0,65275000.0,0.0,16416000.0,16416000.0,0.0,24470000.0,33508000.0,139669000.0,0.0,556572000.0,125450000.0,16230000.0,9053000.0,4071000.0,37733000.0,192537000.0,197157000.0,0.0,0.0,33424000.0,230581000.0,0.0,423118000.0,325000.0,-67157000.0,-44014000.0,244300000.0,133454000.0,556572000.0,0.0,213387000.0,184887000.0,2485000.0,4574000.0,-1986000.0,1701000.0,5775000.0,-11945000.0,5700000.0,-1807000.0,13971000.0,4342000.0,16891000.0,-5026000.0,0.0,0.0,0.0,0.0,-5026000.0,-59200000.0,0.0,0.0,0.0,39453000.0,-19747000.0,-1826000.0,-9708000.0,28500000.0,38208000.0,16891000.0,-5026000.0,11865000.0,0.0,Auto Parts
33,CVGI,Commercial Vehicle Group Inc. Common Stock,2022,3,45,1,2022-09-30,251412000.0,224570000.0,26842000.0,0.1067649913289739,0.0,0.0,0.0,0.0,17304000.0,241874000.0,2813000.0,4600000.0,12214000.0,0.048581611060729,9538000.0,0.037937727713872,-4737000.0,4801000.0,0.0190961449731914,1250000.0,3551000.0,0.0141242263694652,0.11,0.11,32460000.0,32922000.0,38713000.0,0.0,38713000.0,178340000.0,150347000.0,15788000.0,383188000.0,64755000.0,0.0,15468000.0,15468000.0,0.0,24381000.0,33658000.0,138262000.0,0.0,521450000.0,121350000.0,17016000.0,5730000.0,1401000.0,34143000.0,179640000.0,174490000.0,0.0,0.0,31559000.0,206049000.0,0.0,385689000.0,326000.0,-63606000.0,-47031000.0,246072000.0,135761000.0,521450000.0,0.0,191506000.0,152793000.0,3551000.0,4600000.0,336000.0,1826000.0,27917000.0,38964000.0,-2612000.0,-2647000.0,-6944000.0,71000.0,38301000.0,-3925000.0,0.0,0.0,0.0,16000.0,-3909000.0,-21601000.0,0.0,0.0,0.0,-89000.0,-21690000.0,-2489000.0,10213000.0,38713000.0,28500000.0,38301000.0,-3925000.0,34376000.0,0.0,Auto Parts
34,CXW,CoreCivic Inc. Common Stock,2021,4,143,1,2021-12-31,472133000.0,332919000.0,139214000.0,0.2948618291879619,0.0,38412000.0,0.0,33951000.0,72363000.0,405282000.0,23239000.0,33951000.0,94558000.0,0.2002783114080142,66851000.0,0.1415935763863148,-29483000.0,37368000.0,0.079147189457208,9331000.0,28037000.0,0.0593836906126028,0.23,0.23,120285000.0,121218000.0,299645000.0,0.0,299645000.0,282809000.0,0.0,44930000.0,627384000.0,2453224000.0,4844000.0,8998000.0,13842000.0,0.0,0.0,404488000.0,2871554000.0,0.0,3498938000.0,90809000.0,66431000.0,29629000.0,10896000.0,143203000.0,340968000.0,1620752000.0,27551000.0,88157000.0,49042000.0,1785502000.0,0.0,2126470000.0,1203000.0,-498690000.0,0.0,1869955000.0,1372468000.0,3498938000.0,0.0,1687183000.0,1387538000.0,28037000.0,33951000.0,5421000.0,5094000.0,-102003000.0,-46906000.0,0.0,0.0,0.0,8590000.0,-20910000.0,0.0,0.0,0.0,0.0,-36100000.0,-36100000.0,-98399000.0,0.0,0.0,0.0,-562000.0,-98961000.0,0.0,-155971000.0,310707000.0,466678000.0,-20910000.0,-27904000.0,-48814000.0,0.0,
35,DLX,Deluxe Corporation Common Stock,2022,3,58,1,2022-09-30,555038000.0,256225000.0,298813000.0,0.53836494077883,0.0,0.0,0.0,0.0,243816000.0,500041000.0,23799000.0,42304000.0,86957000.0,0.156668552423438,41613000.0,0.074973245075112,-20724000.0,20889000.0,0.0376352610091561,6129000.0,14725000.0,0.0265297150825709,0.34,0.34,43080000.0,43300000.0,45535000.0,0.0,45535000.0,195151000.0,45249000.0,264484000.0,550419000.0,173773000.0,1431358000.0,476099000.0,1907457000.0,47547000.0,1915000.0,276210000.0,2406902000.0,0.0,2957321000.0,148474000.0,64506000.0,0.0,0.0,372864000.0,585844000.0,1658814000.0,0.0,56432000.0,54159000.0,1769405000.0,0.0,2355249000.0,43136000.0,512342000.0,-27648000.0,74242000.0,602072000.0,2957321000.0,0.0,1723320000.0,1677785000.0,14830000.0,42304000.0,-7309000.0,5728000.0,0.0,-9854000.0,-8827000.0,3255000.0,0.0,0.0,51231000.0,0.0,1373000.0,0.0,0.0,-75493000.0,-28874000.0,-200799000.0,0.0,0.0,-13022000.0,210142000.0,-5283000.0,-10771000.0,6303000.0,195891000.0,189588000.0,51231000.0,0.0,96477000.0,0.0,Advertising Agencies
36,DZSI,DZS Inc. Common Stock,2022,4,58,1,2022-12-31,100177000.0,70119000.0,30058000.0,0.3000489134232408,16433000.0,0.0,0.0,1622000.0,41473000.0,111592000.0,842000.0,1622000.0,-11954000.0,-0.11932878804516,-11415000.0,-0.113948311488665,-3003000.0,-14418000.0,-0.1439252523034229,141000.0,-14559000.0,-0.145332761013007,-0.5,-0.5,29273000.0,29273000.0,38316000.0,0.0,38316000.0,170500000.0,78513000.0,8371000.0,295700000.0,22084000.0,19952000.0,31742000.0,51694000.0,0.0,0.0,15536000.0,89314000.0,0.0,385014000.0,121225000.0,38613000.0,0.0,21777000.0,27559000.0,209174000.0,11417000.0,7864000.0,0.0,13827000.0,33108000.0,0.0,242282000.0,30000.0,-124831000.0,-4351000.0,271884000.0,142732000.0,385014000.0,0.0,50030000.0,11714000.0,-14559000.0,3878000.0,0.0,5240000.0,0.0,-23405000.0,9707000.0,3495000.0,0.0,0.0,-13260000.0,-2222000.0,-1350000.0,0.0,0.0,100000.0,-3472000.0,-1151000.0,30774000.0,0.0,0.0,4307000.0,33930000.0,313000.0,17511000.0,38464000.0,20953000.0,-13260000.0,-2222000.0,-15482000.0,0.0,
37,FL,Foot Locker Inc.,2022,4,210,1,2022-01-29,2341000000.0,1568000000.0,773000000.0,0.330200768902179,0.0,0.0,0.0,55000000.0,580000000.0,2148000000.0,7000000.0,55000000.0,210000000.0,0.0897052541648868,118000000.0,0.0504058094831269,29000000.0,147000000.0,0.0627936779154208,45000000.0,103000000.0,0.0439982913284921,1.061628,1.02,97020796.0,100600000.0,804000000.0,0.0,804000000.0,136000000.0,1266000000.0,157000000.0,2363000000.0,3533000000.0,797000000.0,454000000.0,1251000000.0,788000000.0,86000000.0,114000000.0,5772000000.0,0.0,8135000000.0,596000000.0,578000000.0,86000000.0,50000000.0,425000000.0,1735000000.0,2814000000.0,0.0,224000000.0,119000000.0,3157000000.0,0.0,4892000000.0,770000000.0,2900000000.0,-343000000.0,-88000000.0,3239000000.0,8131000000.0,0.0,3392000000.0,2588000000.0,103000000.0,55000000.0,17000000.0,6000000.0,-45000000.0,0.0,47000000.0,39000000.0,-108000000.0,32000000.0,168000000.0,0.0,-319000000.0,-3000000.0,0.0,-71000000.0,-393000000.0,-99000000.0,0.0,-178000000.0,-29000000.0,0.0,-306000000.0,-4000000.0,-535000000.0,850000000.0,1385000000.0,168000000.0,-72000000.0,96000000.0,0.0,
38,FORM,FormFactor Inc. FormFactor Inc. Common Stock,2022,4,52,1,2022-12-31,165987000.0,120784000.0,45203000.0,0.2723285558507594,27222000.0,0.0,0.0,0.0,61148000.0,181932000.0,116000.0,0.0,0.0,0.0,-15945000.0,-0.0960617397748016,490000.0,-15455000.0,-0.0931097013621548,1728000.0,-13727000.0,-0.0826992475314331,-0.18,-0.18,76972000.0,76972000.0,106126000.0,0.0,106126000.0,88143000.0,123157000.0,157126000.0,474552000.0,221210000.0,211444000.0,26751000.0,238195000.0,0.0,67646000.0,6625000.0,533676000.0,0.0,1008228000.0,69308000.0,8398000.0,0.0,29846000.0,42115000.0,149667000.0,27587000.0,0.0,2732000.0,19957000.0,50276000.0,0.0,199943000.0,77000.0,-31056000.0,-5578000.0,844842000.0,808285000.0,1008228000.0,0.0,35985000.0,-70141000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,FOXF,Fox Factory Holding Corp. Common Stock,2022,1,83,1,2022-03-31,377977000.0,257717000.0,120260000.0,0.3181675075467555,12642000.0,25567000.0,22589000.0,5307000.0,66105000.0,323822000.0,1977000.0,11897000.0,64360000.0,0.1702749109072774,54155000.0,0.1432759136137913,-3669000.0,50486000.0,0.1335689737735365,2436000.0,48050000.0,0.1271241371829503,1.14,1.13,42144000.0,42381000.0,68773000.0,0.0,68773000.0,177858000.0,314971000.0,293927000.0,855529000.0,237731000.0,323283000.0,191716000.0,514999000.0,0.0,43351000.0,12405000.0,808486000.0,0.0,1664015000.0,157015000.0,29789000.0,29403000.0,0.0,64600000.0,280807000.0,399140000.0,0.0,0.0,34984000.0,434124000.0,0.0,714931000.0,42000.0,606849000.0,9619000.0,332574000.0,949084000.0,1664015000.0,0.0,428929000.0,360156000.0,48050000.0,11897000.0,-10083000.0,3029000.0,-196419000.0,-37781000.0,-37467000.0,58639000.0,-4982000.0,402000.0,-143124000.0,-8191000.0,0.0,0.0,0.0,0.0,-8191000.0,-68984000.0,0.0,0.0,0.0,107616000.0,38632000.0,1770000.0,-110913000.0,68773000.0,179686000.0,-143124000.0,-8191000.0,-151315000.0,0.0,
40,FYBR,Frontier Communications Parent Inc. Common Stock,2021,4,63,1,2021-12-31,1543000000.0,546000000.0,997000000.0,0.6461438755670771,0.0,0.0,0.0,282000000.0,723000000.0,1269000000.0,105000000.0,282000000.0,588000000.0,0.3810758263123784,272000000.0,0.1762799740764744,-71000000.0,201000000.0,0.1302657161373946,12000000.0,189000000.0,0.1224886584575502,0.77,0.77,244308000.0,244840000.0,2127000000.0,0.0,2127000000.0,488000000.0,0.0,73000000.0,2688000000.0,9199000000.0,0.0,4227000000.0,4227000000.0,0.0,0.0,367000000.0,13793000000.0,0.0,16481000000.0,535000000.0,15000000.0,183000000.0,197000000.0,521000000.0,1451000000.0,7968000000.0,0.0,387000000.0,2075000000.0,10430000000.0,0.0,11881000000.0,2000000.0,414000000.0,60000000.0,4124000000.0,4600000000.0,16481000000.0,0.0,7983000000.0,5856000000.0,189000000.0,282000000.0,13000000.0,10000000.0,-19000000.0,-6000000.0,0.0,-34000000.0,0.0,-7000000.0,468000000.0,0.0,0.0,0.0,0.0,-548000000.0,-548000000.0,-13000000.0,0.0,0.0,0.0,1010000000.0,997000000.0,0.0,917000000.0,2178000000.0,1261000000.0,468000000.0,-559000000.0,-91000000.0,0.0,
41,FYBR,Frontier Communications Parent Inc. Common Stock,2022,2,50,1,2022-06-30,1459000000.0,546000000.0,913000000.0,0.6257710760795065,0.0,0.0,0.0,290000000.0,717000000.0,1263000000.0,118000000.0,290000000.0,578000000.0,0.3961617546264565,166000000.0,0.113776559287183,4000000.0,170000000.0,0.1165181631254283,69000000.0,101000000.0,0.0692254969156956,0.41,0.41,244723000.0,244723000.0,678000000.0,2300000000.0,2978000000.0,445000000.0,0.0,79000000.0,3502000000.0,10108000000.0,0.0,4067000000.0,4067000000.0,0.0,0.0,358000000.0,14533000000.0,0.0,18035000000.0,818000000.0,15000000.0,174000000.0,199000000.0,573000000.0,1779000000.0,9130000000.0,0.0,481000000.0,1849000000.0,11460000000.0,0.0,13239000000.0,2000000.0,580000000.0,62000000.0,4152000000.0,4796000000.0,18035000000.0,0.0,9145000000.0,8467000000.0,101000000.0,290000000.0,68000000.0,20000000.0,-258000000.0,-37000000.0,0.0,51000000.0,0.0,8000000.0,229000000.0,0.0,0.0,-1700000000.0,300000.0,-340300000.0,-2040000000.0,-9000000.0,0.0,0.0,0.0,1179000000.0,1170000000.0,0.0,-641000000.0,708000000.0,1349000000.0,229000000.0,-641000000.0,-412000000.0,0.0,
42,GCI,Gannett Co. Inc. Common Stock,2022,1,181,1,2022-03-31,748077000.0,469885000.0,278192000.0,0.3718761571335571,0.0,0.0,0.0,48885000.0,270722000.0,740607000.0,26006000.0,47783000.0,63215000.0,0.0845033332130248,-1978000.0,-0.0026441128386516,-8731000.0,-10709000.0,-0.014315371278625,-7607000.0,-2967000.0,-0.0039661692579774,-0.02,-0.02,136425000.0,136425000.0,152191000.0,0.0,152191000.0,293462000.0,37144000.0,79548000.0,562345000.0,652347000.0,540894000.0,694521000.0,1235415000.0,0.0,25802000.0,307534000.0,2221098000.0,0.0,2783443000.0,138045000.0,62860000.0,19887000.0,185579000.0,235433000.0,641804000.0,1426794000.0,0.0,11711000.0,188408000.0,1626913000.0,0.0,2268717000.0,1510000.0,-924366000.0,51607000.0,1386226000.0,514977000.0,2783694000.0,0.0,1489654000.0,1337463000.0,-2967000.0,47783000.0,0.0,3393000.0,5537000.0,0.0,0.0,0.0,0.0,-21317000.0,32429000.0,-10764000.0,-15427000.0,0.0,0.0,19971000.0,-6220000.0,-70476000.0,0.0,0.0,0.0,66658000.0,-3818000.0,-992000.0,21399000.0,165018000.0,143619000.0,32429000.0,-10764000.0,21665000.0,0.0,
43,GILD,Gilead Sciences Inc. Common Stock,2022,1,114,1,2022-03-31,6590000000.0,1424000000.0,5166000000.0,0.7839150227617603,3886000000.0,0.0,0.0,0.0,4969000000.0,6393000000.0,238000000.0,525000000.0,618000000.0,0.0937784522003035,197000000.0,0.0298937784522003,-349000000.0,-152000000.0,-0.0230652503793626,-164000000.0,19000000.0,0.0028831562974203,0.02,0.02,1255000000.0,1262000000.0,4296000000.0,1029000000.0,5325000000.0,3787000000.0,1482000000.0,2035000000.0,12629000000.0,5253000000.0,8314000000.0,30330000000.0,38644000000.0,1427000000.0,0.0,5126000000.0,50450000000.0,1000000.0,63080000000.0,583000000.0,1025000000.0,467000000.0,0.0,6483000000.0,8558000000.0,25183000000.0,0.0,3687000000.0,5737000000.0,34607000000.0,0.0,43165000000.0,1000000.0,14986000000.0,73000000.0,4867000000.0,19927000000.0,63092000000.0,2456000000.0,26208000000.0,21912000000.0,19000000.0,525000000.0,-651000000.0,130000000.0,-1162000000.0,699000000.0,53000000.0,-91000000.0,0.0,2979000000.0,1840000000.0,0.0,-30000000.0,-641000000.0,625000000.0,-1024000000.0,-1070000000.0,-500000000.0,94000000.0,-352000000.0,-945000000.0,-91000000.0,-1794000000.0,-18000000.0,-1042000000.0,4296000000.0,5338000000.0,1840000000.0,-247000000.0,1593000000.0,0.0,Drug Manufacturers—General
44,GPS,Gap Inc. (The) Common Stock,2022,3,111,1,2022-10-29,4039000000.0,2530000000.0,1509000000.0,0.3736073285466699,0.0,0.0,0.0,1323000000.0,1323000000.0,3853000000.0,22000000.0,140000000.0,330000000.0,0.0817033919286952,186000000.0,0.0460510027234464,-18000000.0,168000000.0,0.0415944540727903,-114000000.0,282000000.0,0.0698192621936122,0.77,0.77,365000000.0,366000000.0,679000000.0,0.0,679000000.0,0.0,3043000000.0,1316000000.0,5038000000.0,6129000000.0,0.0,0.0,0.0,0.0,0.0,833000000.0,6962000000.0,0.0,12000000000.0,1388000000.0,691000000.0,57000000.0,0.0,1245000000.0,3381000000.0,5509000000.0,0.0,0.0,539000000.0,6048000000.0,0.0,9429000000.0,18000000.0,2468000000.0,69000000.0,0.0,2571000000.0,12000000000.0,0.0,6200000000.0,5521000000.0,282000000.0,140000000.0,43000000.0,22000000.0,-328000000.0,0.0,62000000.0,-211000000.0,-29000000.0,-64000000.0,95000000.0,-171000000.0,0.0,0.0,0.0,125000000.0,-46000000.0,0.0,0.0,-12000000.0,-55000000.0,5000000.0,-62000000.0,-16000000.0,-29000000.0,706000000.0,735000000.0,95000000.0,-171000000.0,-76000000.0,0.0,
45,GXO,GXO Logistics Inc. Common Stock,2022,4,85,1,2022-12-31,2467000000.0,0.0,2467000000.0,1.0,0.0,0.0,0.0,1786000000.0,2035000000.0,0.0,10000000.0,87000000.0,156000000.0,0.0632346980137819,74000000.0,0.029995946493717,-15000000.0,59000000.0,0.0239156870693149,13000000.0,46000000.0,0.0186461289014997,0.39,0.39,118658000.0,119126000.0,495000000.0,0.0,495000000.0,1647000000.0,0.0,286000000.0,2428000000.0,3187000000.0,2728000000.0,570000000.0,3298000000.0,0.0,0.0,-2122000000.0,4363000000.0,0.0,6791000000.0,717000000.0,627000000.0,0.0,0.0,1188000000.0,2532000000.0,3592000000.0,0.0,0.0,417000000.0,4009000000.0,0.0,6541000000.0,1000000.0,323000000.0,-254000000.0,2575000000.0,2645000000.0,9186000000.0,0.0,4219000000.0,3724000000.0,46000000.0,87000000.0,-10000000.0,9000000.0,104000000.0,-49000000.0,0.0,113000000.0,0.0,-10000000.0,226000000.0,0.0,-2000000.0,0.0,-5000000.0,-86000000.0,-93000000.0,-92000000.0,1000000.0,0.0,0.0,16000000.0,-76000000.0,4000000.0,61000000.0,495000000.0,434000000.0,226000000.0,-103000000.0,123000000.0,0.0,
46,HCI,HCI Group Inc. Common Stock,2022,3,281,1,2022-09-30,126654000.0,15848000.0,110806000.0,0.8748716976960854,0.0,15848000.0,0.0,0.0,15848000.0,190256000.0,2813000.0,0.0,-60245000.0,-0.4756659876513967,94958000.0,0.7497433953921708,-158560000.0,-63602000.0,-0.5021712697585548,-12099000.0,-50959000.0,-0.4023481295497971,-5.66,-5.66,8427000.0,8427000.0,355699000.0,360639000.0,716338000.0,1014924000.0,0.0,-961130000.0,770132000.0,19346000.0,0.0,13651000.0,13651000.0,420008000.0,1705000.0,-420008000.0,34702000.0,1339909000.0,2144743000.0,3046000.0,1539000.0,0.0,0.0,0.0,0.0,211667000.0,0.0,1705000.0,-1705000.0,211667000.0,1668654000.0,1880321000.0,0.0,175056000.0,-10795000.0,0.0,174230000.0,2054551000.0,780647000.0,213206000.0,-142493000.0,0.0,0.0,0.0,10163000.0,-10163000.0,0.0,0.0,0.0,0.0,0.0,0.0,-3570000.0,29165000.0,133566000.0,13304000.0,-373918000.0,-201453000.0,-505000.0,0.0,-67705000.0,-7651000.0,140144000.0,64283000.0,-61000.0,-212841000.0,358599000.0,571440000.0,0.0,230000.0,-57119000.0,0.0,
47,HLTH,Cue Health Inc. Common Stock,2022,3,169,1,2022-09-30,69589000.0,50595000.0,18994000.0,0.2729454367788012,42516000.0,25625000.0,18129000.0,137000.0,86407000.0,137002000.0,346000.0,22010000.0,-42900000.0,-0.6164767420138241,-67413000.0,-0.9687306901952896,63000.0,-67350000.0,-0.9678253747000244,1047000.0,-66303000.0,-0.9527798933739527,-0.45,-0.45,148285721.0,148285721.0,304654000.0,0.0,304654000.0,24779000.0,133309000.0,59130000.0,521872000.0,279543000.0,0.0,16044000.0,16044000.0,0.0,0.0,7577000.0,303164000.0,0.0,825036000.0,32521000.0,10937000.0,0.0,84899000.0,47105000.0,175462000.0,45503000.0,10283000.0,0.0,3828000.0,59614000.0,0.0,235076000.0,1000.0,-186568000.0,0.0,776527000.0,589960000.0,825036000.0,0.0,56440000.0,-248214000.0,-63500000.0,22010000.0,-1264000.0,31724000.0,2643000.0,57988000.0,70252000.0,-12985000.0,0.0,0.0,-8387000.0,-25180000.0,0.0,0.0,0.0,-7141000.0,-32321000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364458000.0,-8387000.0,-22554000.0,-30941000.0,0.0,
48,HRTX,Heron Therapeutics Inc. Common Stock,2022,3,77,1,2022-09-30,26557000.0,14717000.0,11840000.0,0.445833490228565,25545000.0,9799000.0,18378000.0,14717000.0,68439000.0,83156000.0,0.0,544000.0,-41338000.0,-1.55657642052943,-41882000.0,-1.57706066197236,-26000.0,-41908000.0,-1.5780396882178,0.0,-41908000.0,-1.5780396882178,-0.38,-0.38,111735000.0,111735000.0,50438000.0,71308000.0,121746000.0,42188000.0,52239000.0,7631000.0,223804000.0,30823000.0,0.0,0.0,0.0,0.0,0.0,17325000.0,48148000.0,0.0,271952000.0,6547000.0,2620000.0,0.0,0.0,84709000.0,93876000.0,155385000.0,0.0,0.0,241000.0,155626000.0,0.0,249502000.0,1188000.0,-1775586000.0,-57000.0,1796905000.0,22450000.0,271952000.0,0.0,158005000.0,107567000.0,-41908000.0,544000.0,0.0,11198000.0,0.0,-1885000.0,9079000.0,-7257000.0,0.0,0.0,-37066000.0,-45000.0,0.0,-68170000.0,32000000.0,168000.0,-36047000.0,0.0,-221000.0,0.0,0.0,75163000.0,74942000.0,0.0,1829000.0,50438000.0,48609000.0,-37066000.0,-45000.0,-37111000.0,0.0,
49,ILMN,Illumina Inc. Common Stock,2022,4,231,1,2022-01-02,1199000000.0,382000000.0,817000000.0,0.6814011676396997,350000000.0,0.0,0.0,0.0,776000000.0,1158000000.0,13000000.0,89000000.0,188000000.0,0.1567973311092577,41000000.0,0.0341951626355296,45000000.0,86000000.0,0.0717264386989157,-26000000.0,112000000.0,0.0934111759799833,0.72,0.71,157000000.0,157000000.0,1232000000.0,107000000.0,1339000000.0,648000000.0,431000000.0,295000000.0,2713000000.0,1696000000.0,7113000000.0,3250000000.0,10363000000.0,0.0,0.0,445000000.0,12504000000.0,0.0,15217000000.0,332000000.0,71000000.0,98000000.0,234000000.0,358000000.0,1093000000.0,2469000000.0,0.0,0.0,915000000.0,3384000000.0,0.0,4477000000.0,2000000.0,5485000000.0,17000000.0,5236000000.0,10740000000.0,15217000000.0,0.0,2540000000.0,1308000000.0,112000000.0,89000000.0,5000000.0,98000000.0,15000000.0,-39000000.0,-31000000.0,88000000.0,-4000000.0,-37000000.0,282000000.0,-70000000.0,0.0,-8000000.0,78000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,-130000000.0,-129000000.0,-1000000.0,152000000.0,1232000000.0,1080000000.0,282000000.0,-70000000.0,212000000.0,0.0,Diagnostics & Research
50,JBL,Jabil Inc. Common Stock,2022,2,67,1,2022-08-31,9030000000.0,8301000000.0,729000000.0,0.0807308970099667,8000000.0,0.0,0.0,10000000.0,302000000.0,8603000000.0,46000000.0,157000000.0,555000000.0,0.0614617940199335,409000000.0,0.0452934662236987,-57000000.0,352000000.0,0.0389811738648947,37000000.0,315000000.0,0.0348837209302325,2.3,2.25,137000000.0,140300000.0,1478000000.0,0.0,1478000000.0,5191000000.0,6128000000.0,1111000000.0,13908000000.0,4454000000.0,704000000.0,158000000.0,862000000.0,0.0,199000000.0,294000000.0,5809000000.0,0.0,19717000000.0,8006000000.0,419000000.0,0.0,796000000.0,4476000000.0,13697000000.0,2992000000.0,0.0,122000000.0,454000000.0,3568000000.0,0.0,17265000000.0,0.0,3638000000.0,-42000000.0,-1145000000.0,2451000000.0,19716000000.0,0.0,3411000000.0,1933000000.0,315000000.0,157000000.0,0.0,0.0,357000000.0,0.0,0.0,0.0,0.0,77000000.0,906000000.0,-317000000.0,0.0,0.0,0.0,75000000.0,-242000000.0,-1183000000.0,0.0,-221000000.0,-11000000.0,1166000000.0,-249000000.0,-7000000.0,408000000.0,1478000000.0,1070000000.0,906000000.0,-317000000.0,589000000.0,0.0,Electronic Components
51,JBL,Jabil Inc. Common Stock,2022,4,1456,3,2022-02-28,7553000000.0,6944000000.0,609000000.0,0.0806302131603336,8000000.0,0.0,0.0,8000000.0,296000000.0,7240000000.0,33000000.0,255000000.0,572000000.0,0.0757314974182444,313000000.0,0.0414404872236197,-29000000.0,284000000.0,0.0376009532636038,62000000.0,222000000.0,0.0293922944525354,1.55,1.51,143500000.0,146400000.0,1093000000.0,0.0,1093000000.0,4465000000.0,5395000000.0,914000000.0,11867000000.0,4254000000.0,719000000.0,176000000.0,895000000.0,0.0,167000000.0,247000000.0,5563000000.0,0.0,17430000000.0,6868000000.0,615000000.0,176000000.0,690000000.0,3365000000.0,11714000000.0,2781000000.0,0.0,119000000.0,478000000.0,3378000000.0,0.0,15092000000.0,0.0,3127000000.0,-22000000.0,-768000000.0,2337000000.0,17429000000.0,0.0,3396000000.0,2303000000.0,222000000.0,255000000.0,0.0,0.0,-231000000.0,0.0,0.0,0.0,0.0,0.0,246000000.0,-423000000.0,-18000000.0,0.0,0.0,222000000.0,-219000000.0,-464000000.0,0.0,-145000000.0,-11000000.0,447000000.0,-173000000.0,10000000.0,-136000000.0,1093000000.0,1229000000.0,246000000.0,-423000000.0,-177000000.0,0.0,Electronic Components
